,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,weekday,dayofyear,day_of_week,Product_type,Year,Date
1472,2014-01-26,1.0,-8.475,10,10.0,1401261.0,1.0,65.4883238458282,0.0,6,26,Sunday,Bread,2014,2014-01-26
1477,2014-01-27,5.0,0.7,9,69.0,1401271.0,1.0,177.797639286942,0.0,0,27,Monday,Bread,2014,2014-01-27
1482,2014-01-28,7.0,-0.2625,10,10.0,1401281.0,1.0,63.9844736113181,0.0,1,28,Tuesday,Bread,2014,2014-01-28
1487,2014-01-29,7.0,-5.05,13,77.0,1401291.0,1.0,75.1156293987916,0.0,2,29,Wednesday,Bread,2014,2014-01-29
1492,2014-01-30,7.0,-4.4875,8,77.0,1401301.0,1.0,140.794194214435,0.0,3,30,Thursday,Bread,2014,2014-01-30
1497,2014-01-31,8.0,-3.6875,7,10.0,1401311.0,1.0,133.303478983532,0.0,4,31,Friday,Bread,2014,2014-01-31
1502,2014-02-01,7.0,3.225,10,63.0,1402011.0,1.0,101.932146850505,0.0,5,32,Saturday,Bread,2014,2014-02-01
1507,2014-02-02,0.0,5.4875,8,,1402021.0,1.0,76.7574943519772,0.0,6,33,Sunday,Bread,2014,2014-02-02
1512,2014-02-03,1.0,3.475,8,10.0,1402031.0,1.0,154.323103655617,0.0,0,34,Monday,Bread,2014,2014-02-03
1517,2014-02-04,5.0,3.925,6,10.0,1402041.0,1.0,130.284962020954,0.0,1,35,Tuesday,Bread,2014,2014-02-04
1522,2014-02-05,4.0,3.675,8,10.0,1402051.0,1.0,128.512982776585,0.0,2,36,Wednesday,Bread,2014,2014-02-05
1527,2014-02-06,7.0,7.875,11,20.0,1402061.0,1.0,93.2145715747619,0.0,3,37,Thursday,Bread,2014,2014-02-06
1532,2014-02-07,7.0,8.475,15,63.0,1402071.0,1.0,99.7607356052368,0.0,4,38,Friday,Bread,2014,2014-02-07
1537,2014-02-08,7.0,6.2875,12,61.0,1402081.0,1.0,120.862739831777,0.0,5,39,Saturday,Bread,2014,2014-02-08
1542,2014-02-09,5.0,6.7125,15,63.0,1402091.0,1.0,57.0074894928223,0.0,6,40,Sunday,Bread,2014,2014-02-09
1547,2014-02-10,2.0,6.6375,9,,1402101.0,1.0,154.183743327497,0.0,0,41,Monday,Bread,2014,2014-02-10
1552,2014-02-11,7.0,4.925,12,61.0,1402111.0,1.0,93.60500318626259,0.0,1,42,Tuesday,Bread,2014,2014-02-11
1557,2014-02-12,4.0,6.1,13,10.0,1402121.0,1.0,165.738384661521,0.0,2,43,Wednesday,Bread,2014,2014-02-12
1562,2014-02-13,5.0,7.45,13,,1402131.0,1.0,112.481302733138,0.0,3,44,Thursday,Bread,2014,2014-02-13
1567,2014-02-14,5.0,5.2125,9,10.0,1402141.0,1.0,127.922310495651,0.0,4,45,Friday,Bread,2014,2014-02-14
1572,2014-02-15,5.0,11.5,15,,1402151.0,1.0,169.517528839106,0.0,5,46,Saturday,Bread,2014,2014-02-15
1577,2014-02-16,7.0,6.0625,17,63.0,1402161.0,1.0,66.1488570531461,0.0,6,47,Sunday,Bread,2014,2014-02-16
1582,2014-02-17,0.0,6.6875,9,,1402171.0,1.0,139.563931976797,0.0,0,48,Monday,Bread,2014,2014-02-17
1587,2014-02-18,7.0,7.8,8,10.0,1402181.0,1.0,101.128808084497,0.0,1,49,Tuesday,Bread,2014,2014-02-18
1592,2014-02-19,7.0,6.325,8,61.0,1402191.0,1.0,139.712963296062,0.0,2,50,Wednesday,Bread,2014,2014-02-19
1597,2014-02-20,6.0,9.1,11,10.0,1402201.0,1.0,115.493305434483,0.0,3,51,Thursday,Bread,2014,2014-02-20
1602,2014-02-21,7.0,7.5125,11,61.0,1402211.0,1.0,195.749507104036,0.0,4,52,Friday,Bread,2014,2014-02-21
1607,2014-02-22,7.0,5.925,11,21.0,1402221.0,1.0,138.333592943018,0.0,5,53,Saturday,Bread,2014,2014-02-22
1612,2014-02-23,1.0,8.625,12,,1402231.0,1.0,79.4422222430818,0.0,6,54,Sunday,Bread,2014,2014-02-23
1617,2014-02-24,1.0,9.4125,11,,1402241.0,1.0,152.556733984074,0.0,0,55,Monday,Bread,2014,2014-02-24
1622,2014-02-25,1.0,10.475,7,,1402251.0,1.0,115.741936459404,0.0,1,56,Tuesday,Bread,2014,2014-02-25
1627,2014-02-26,5.0,10.1875,8,,1402261.0,1.0,95.0173566075507,0.0,2,57,Wednesday,Bread,2014,2014-02-26
1632,2014-02-27,1.0,8.8875,7,10.0,1402271.0,1.0,142.599019478366,0.0,3,58,Thursday,Bread,2014,2014-02-27
1637,2014-02-28,7.0,6.1875,6,61.0,1402281.0,1.0,121.868073185287,0.0,4,59,Friday,Bread,2014,2014-02-28
1642,2014-03-01,2.0,5.075,9,10.0,1403011.0,1.0,140.96854447309,0.0,5,60,Saturday,Bread,2014,2014-03-01
1647,2014-03-02,6.0,6.5625,9,10.0,1403021.0,1.0,78.304687930775,0.0,6,61,Sunday,Bread,2014,2014-03-02
1652,2014-03-03,0.0,9.1875,10,5.0,1403031.0,1.0,123.816845981151,0.0,0,62,Monday,Bread,2014,2014-03-03
1657,2014-03-04,7.0,6.6875,7,10.0,1403041.0,1.0,110.664379295042,0.0,1,63,Tuesday,Bread,2014,2014-03-04
1662,2014-03-05,7.0,4.6875,7,28.0,1403051.0,1.0,104.010771805795,0.0,2,64,Wednesday,Bread,2014,2014-03-05
1667,2014-03-06,3.0,8.925,9,10.0,1403061.0,1.0,119.64957040592,0.0,3,65,Thursday,Bread,2014,2014-03-06
1672,2014-03-07,6.0,11.275,10,5.0,1403071.0,1.0,115.297355656246,0.0,4,66,Friday,Bread,2014,2014-03-07
1677,2014-03-08,0.0,9.9375,6,,1403081.0,1.0,116.679903321343,0.0,5,67,Saturday,Bread,2014,2014-03-08
1682,2014-03-09,0.0,16.4,9,,1403091.0,1.0,92.618539664325,0.0,6,68,Sunday,Bread,2014,2014-03-09
1687,2014-03-10,0.0,15.8,9,,1403101.0,1.0,150.516891177572,0.0,0,69,Monday,Bread,2014,2014-03-10
1692,2014-03-11,0.0,7.85,9,,1403111.0,1.0,151.221168841794,0.0,1,70,Tuesday,Bread,2014,2014-03-11
1697,2014-03-12,0.0,10.2125,8,0.0,1403121.0,1.0,91.0474158512995,0.0,2,71,Wednesday,Bread,2014,2014-03-12
1702,2014-03-13,0.0,13.375,10,,1403131.0,1.0,141.400369720196,0.0,3,72,Thursday,Bread,2014,2014-03-13
1707,2014-03-14,1.0,9.6125,10,,1403141.0,1.0,123.912083680615,0.0,4,73,Friday,Bread,2014,2014-03-14
1712,2014-03-15,4.0,9.0375,27,,1403151.0,1.0,137.683942432828,0.0,5,74,Saturday,Bread,2014,2014-03-15
1717,2014-03-16,7.0,9.3375,24,61.0,1403161.0,1.0,67.1675793738149,0.0,6,75,Sunday,Bread,2014,2014-03-16
1722,2014-03-17,7.0,9.5875,18,61.0,1403171.0,1.0,141.547905542998,0.0,0,76,Monday,Bread,2014,2014-03-17
1727,2014-03-18,7.0,9.6875,16,21.0,1403181.0,1.0,88.2250444509535,0.0,1,77,Tuesday,Bread,2014,2014-03-18
1732,2014-03-19,7.0,9.45,18,61.0,1403191.0,1.0,99.6845823880711,0.0,2,78,Wednesday,Bread,2014,2014-03-19
1737,2014-03-20,0.0,16.2625,13,,1403201.0,1.0,128.138232106811,0.0,3,79,Thursday,Bread,2014,2014-03-20
1742,2014-03-21,7.0,6.8875,14,63.0,1403211.0,1.0,104.8547456835,0.0,4,80,Friday,Bread,2014,2014-03-21
1747,2014-03-22,5.0,8.85,11,63.0,1403221.0,1.0,130.851901605861,0.0,5,81,Saturday,Bread,2014,2014-03-22
1752,2014-03-23,4.0,8.3625,10,,1403231.0,1.0,71.128447822127,0.0,6,82,Sunday,Bread,2014,2014-03-23
1757,2014-03-24,3.0,7.5625,7,,1403241.0,1.0,174.642338237835,0.0,0,83,Monday,Bread,2014,2014-03-24
1762,2014-03-25,2.0,7.725,10,21.0,1403251.0,1.0,130.828394911681,0.0,1,84,Tuesday,Bread,2014,2014-03-25
1767,2014-03-26,5.0,7.85,11,21.0,1403261.0,1.0,164.073709880608,0.0,2,85,Wednesday,Bread,2014,2014-03-26
1772,2014-03-27,6.0,5.1,12,,1403271.0,1.0,217.595707302914,0.0,3,86,Thursday,Bread,2014,2014-03-27
1777,2014-03-28,8.0,5.4,12,10.0,1403281.0,1.0,210.364589078685,0.0,4,87,Friday,Bread,2014,2014-03-28
1782,2014-03-29,3.0,9.375,8,10.0,1403291.0,1.0,201.442576014825,0.0,5,88,Saturday,Bread,2014,2014-03-29
1787,2014-03-30,0.0,11.2625,8,28.0,1403301.0,1.0,77.0718729480323,0.0,6,89,Sunday,Bread,2014,2014-03-30
1792,2014-03-31,7.0,7.4375,4,45.0,1403311.0,1.0,165.782083579859,0.0,0,90,Monday,Bread,2014,2014-03-31
1797,2014-04-01,8.0,5.7625,13,10.0,1404011.0,1.0,143.934571968464,0.0,1,91,Tuesday,Bread,2014,2014-04-01
1802,2014-04-02,2.0,12.45,8,10.0,1404021.0,1.0,145.793768476637,0.0,2,92,Wednesday,Bread,2014,2014-04-02
1807,2014-04-03,3.0,7.6125,15,10.0,1404031.0,1.0,199.334213779063,0.0,3,93,Thursday,Bread,2014,2014-04-03
1812,2014-04-04,6.0,6.45,15,0.0,1404041.0,1.0,149.094869799179,0.0,4,94,Friday,Bread,2014,2014-04-04
1817,2014-04-05,8.0,9.825,5,61.0,1404051.0,1.0,166.366651532902,0.0,5,95,Saturday,Bread,2014,2014-04-05
1822,2014-04-06,7.0,12.1875,8,63.0,1404061.0,1.0,79.4656989548114,0.0,6,96,Sunday,Bread,2014,2014-04-06
1827,2014-04-07,7.0,15.7875,10,63.0,1404071.0,1.0,175.863088463562,0.0,0,97,Monday,Bread,2014,2014-04-07
1832,2014-04-08,7.0,9.8125,19,61.0,1404081.0,1.0,104.711261779938,0.0,1,98,Tuesday,Bread,2014,2014-04-08
1837,2014-04-09,7.0,10.1875,20,21.0,1404091.0,1.0,168.945582350845,0.0,2,99,Wednesday,Bread,2014,2014-04-09
1842,2014-04-10,7.0,9.75,4,,1404101.0,1.0,153.689913112803,0.0,3,100,Thursday,Bread,2014,2014-04-10
1847,2014-04-11,6.0,12.0625,10,,1404111.0,1.0,150.197974521935,0.0,4,101,Friday,Bread,2014,2014-04-11
1852,2014-04-12,4.0,11.2,12,0.0,1404121.0,1.0,230.41912840806,0.0,5,102,Saturday,Bread,2014,2014-04-12
1857,2014-04-13,6.0,11.0125,21,,1404131.0,1.0,106.9717520005,0.0,6,103,Sunday,Bread,2014,2014-04-13
1862,2014-04-14,5.0,8.9,23,61.0,1404141.0,1.0,126.41212420811,0.0,0,104,Monday,Bread,2014,2014-04-14
1867,2014-04-15,0.0,9.9125,15,,1404151.0,1.0,109.472548649702,0.0,1,105,Tuesday,Bread,2014,2014-04-15
1872,2014-04-16,0.0,11.3625,9,,1404161.0,1.0,110.647041867212,0.0,2,106,Wednesday,Bread,2014,2014-04-16
1877,2014-04-17,5.0,14.4,14,,1404171.0,1.0,259.250121969818,0.0,3,107,Thursday,Bread,2014,2014-04-17
1883,2014-04-19,1.0,11.125,13,5.0,1404191.0,1.0,290.428956680919,0.0,5,109,Saturday,Bread,2014,2014-04-19
1887,2014-04-20,0.0,13.875,15,5.0,1404201.0,1.0,57.7509189177541,0.0,6,110,Sunday,Bread,2014,2014-04-20
1892,2014-04-21,4.0,13.425,15,0.0,1404211.0,1.0,109.431179378053,0.0,0,111,Monday,Bread,2014,2014-04-21
1897,2014-04-22,3.0,15.45,10,10.0,1404221.0,1.0,169.196248011103,0.0,1,112,Tuesday,Bread,2014,2014-04-22
1901,2014-04-23,8.0,9.825,11,21.0,1404231.0,1.0,162.980101956576,0.0,2,113,Wednesday,Bread,2014,2014-04-23
1906,2014-04-24,8.0,9.175,11,,1404241.0,1.0,155.338780558714,0.0,3,114,Thursday,Bread,2014,2014-04-24
1911,2014-04-25,0.0,13.5625,12,,1404251.0,1.0,103.620395874603,0.0,4,115,Friday,Bread,2014,2014-04-25
1916,2014-04-26,0.0,15.45,11,,1404261.0,1.0,143.988134045973,0.0,5,116,Saturday,Bread,2014,2014-04-26
1921,2014-04-27,0.0,16.225,16,,1404271.0,1.0,67.5791269771508,0.0,6,117,Sunday,Bread,2014,2014-04-27
1926,2014-04-28,0.0,15.8875,11,,1404281.0,1.0,142.899118015523,0.0,0,118,Monday,Bread,2014,2014-04-28
1931,2014-04-29,0.0,18.0875,8,0.0,1404291.0,1.0,145.382373304754,0.0,1,119,Tuesday,Bread,2014,2014-04-29
1936,2014-04-30,3.0,18.0,8,,1404301.0,1.0,168.447583367336,0.0,2,120,Wednesday,Bread,2014,2014-04-30
1942,2014-05-02,6.0,10.225,13,,1405021.0,1.0,194.877300541007,0.0,4,122,Friday,Bread,2014,2014-05-02
1949,2014-05-05,8.0,10.7125,6,21.0,1405051.0,1.0,344.712427419033,0.0,0,125,Monday,Bread,2014,2014-05-05
1954,2014-05-06,7.0,15.775,9,,1405061.0,1.0,117.634364611904,0.0,1,126,Tuesday,Bread,2014,2014-05-06
1959,2014-05-07,4.0,14.2125,15,65.0,1405071.0,1.0,90.0459392081919,0.0,2,127,Wednesday,Bread,2014,2014-05-07
1964,2014-05-08,7.0,12.45,10,63.0,1405081.0,1.0,149.299133313087,0.0,3,128,Thursday,Bread,2014,2014-05-08
1969,2014-05-09,6.0,12.3875,10,61.0,1405091.0,1.0,93.4116822522153,0.0,4,129,Friday,Bread,2014,2014-05-09
1974,2014-05-10,7.0,13.275,12,61.0,1405101.0,1.0,123.724674602317,0.0,5,130,Saturday,Bread,2014,2014-05-10
1979,2014-05-11,7.0,11.5625,12,63.0,1405111.0,1.0,61.0065824620734,0.0,6,131,Sunday,Bread,2014,2014-05-11
1984,2014-05-12,7.0,12.7,14,63.0,1405121.0,1.0,117.63724487723,0.0,0,132,Monday,Bread,2014,2014-05-12
1989,2014-05-13,7.0,11.5625,15,21.0,1405131.0,1.0,140.036281903001,0.0,1,133,Tuesday,Bread,2014,2014-05-13
1994,2014-05-14,7.0,11.5625,16,,1405141.0,1.0,107.299783874075,0.0,2,134,Wednesday,Bread,2014,2014-05-14
1999,2014-05-15,2.0,13.7875,8,,1405151.0,1.0,123.833393024816,0.0,3,135,Thursday,Bread,2014,2014-05-15
2004,2014-05-16,5.0,13.8875,9,,1405161.0,1.0,182.247331664509,0.0,4,136,Friday,Bread,2014,2014-05-16
2009,2014-05-17,0.0,16.625,8,0.0,1405171.0,1.0,128.405482365147,0.0,5,137,Saturday,Bread,2014,2014-05-17
2014,2014-05-18,4.0,16.5125,13,,1405181.0,1.0,94.9265718873585,0.0,6,138,Sunday,Bread,2014,2014-05-18
2019,2014-05-19,6.0,13.7625,8,61.0,1405191.0,1.0,108.184039506908,0.0,0,139,Monday,Bread,2014,2014-05-19
2024,2014-05-20,0.0,20.725,12,,1405201.0,1.0,112.779561925048,0.0,1,140,Tuesday,Bread,2014,2014-05-20
2029,2014-05-21,2.0,26.8625,8,,1405211.0,1.0,123.754439846218,0.0,2,141,Wednesday,Bread,2014,2014-05-21
2034,2014-05-22,0.0,26.375,8,,1405221.0,1.0,116.368035292474,0.0,3,142,Thursday,Bread,2014,2014-05-22
2039,2014-05-23,7.0,18.0125,12,65.0,1405231.0,1.0,129.753386763715,0.0,4,143,Friday,Bread,2014,2014-05-23
2044,2014-05-24,2.0,17.9625,8,,1405241.0,1.0,117.223121200496,0.0,5,144,Saturday,Bread,2014,2014-05-24
2049,2014-05-25,2.0,20.4625,11,,1405251.0,1.0,85.7502216285052,0.0,6,145,Sunday,Bread,2014,2014-05-25
2054,2014-05-26,0.0,19.9625,13,,1405261.0,1.0,117.265384467109,0.0,0,146,Monday,Bread,2014,2014-05-26
2059,2014-05-27,7.0,12.8875,21,21.0,1405271.0,1.0,114.85034360851,0.0,1,147,Tuesday,Bread,2014,2014-05-27
2064,2014-05-28,7.0,10.2,22,21.0,1405281.0,1.0,190.55318445032,0.0,2,148,Wednesday,Bread,2014,2014-05-28
2068,2014-05-29,4.0,12.7,14,,1405291.0,1.0,85.879848415963,0.0,3,149,Thursday,Bread,2014,2014-05-29
2073,2014-05-30,0.0,17.9625,13,,1405301.0,1.0,187.239006431102,0.0,4,150,Friday,Bread,2014,2014-05-30
2078,2014-05-31,3.0,15.9125,15,,1405311.0,1.0,171.347524831197,0.0,5,151,Saturday,Bread,2014,2014-05-31
2083,2014-06-01,7.0,13.825,6,21.0,1406011.0,1.0,93.4027092149433,0.0,6,152,Sunday,Bread,2014,2014-06-01
2088,2014-06-02,0.0,17.625,9,,1406021.0,1.0,199.723160641356,0.0,0,153,Monday,Bread,2014,2014-06-02
2093,2014-06-03,1.0,20.0,9,,1406031.0,1.0,142.538025704362,0.0,1,154,Tuesday,Bread,2014,2014-06-03
2098,2014-06-04,1.0,21.4875,14,,1406041.0,1.0,137.397470737802,0.0,2,155,Wednesday,Bread,2014,2014-06-04
2103,2014-06-05,5.0,15.0375,18,65.0,1406051.0,1.0,194.604241155943,0.0,3,156,Thursday,Bread,2014,2014-06-05
2108,2014-06-06,3.0,19.3125,12,,1406061.0,1.0,181.64230467912,0.0,4,157,Friday,Bread,2014,2014-06-06
2112,2014-06-07,0.0,17.9625,8,,1406071.0,1.0,199.282826637538,0.0,5,158,Saturday,Bread,2014,2014-06-07
2117,2014-06-08,6.0,22.1,12,21.0,1406081.0,1.0,116.13410257794,0.0,6,159,Sunday,Bread,2014,2014-06-08
2122,2014-06-09,0.0,20.6625,10,,1406091.0,1.0,110.83826883308,0.0,0,160,Monday,Bread,2014,2014-06-09
2127,2014-06-10,1.0,25.7875,9,,1406101.0,1.0,183.918754774297,0.0,1,161,Tuesday,Bread,2014,2014-06-10
2132,2014-06-11,7.0,20.5,8,61.0,1406111.0,1.0,149.446544671322,0.0,2,162,Wednesday,Bread,2014,2014-06-11
2137,2014-06-12,4.0,19.55,12,,1406121.0,1.0,139.828728810289,0.0,3,163,Thursday,Bread,2014,2014-06-12
2142,2014-06-13,7.0,17.45,18,21.0,1406131.0,1.0,181.076990157327,0.0,4,164,Friday,Bread,2014,2014-06-13
2147,2014-06-14,1.0,18.9125,13,,1406141.0,1.0,198.692957520375,0.0,5,165,Saturday,Bread,2014,2014-06-14
2152,2014-06-15,0.0,19.275,8,,1406151.0,1.0,54.0249702204705,0.0,6,166,Sunday,Bread,2014,2014-06-15
2157,2014-06-16,6.0,18.3125,10,0.0,1406161.0,1.0,162.607017592405,0.0,0,167,Monday,Bread,2014,2014-06-16
2162,2014-06-17,1.0,20.375,7,,1406171.0,1.0,124.562218396083,0.0,1,168,Tuesday,Bread,2014,2014-06-17
2167,2014-06-18,3.0,19.3,13,,1406181.0,1.0,137.865777862035,0.0,2,169,Wednesday,Bread,2014,2014-06-18
2172,2014-06-19,7.0,15.2875,19,21.0,1406191.0,1.0,129.894799169399,0.0,3,170,Thursday,Bread,2014,2014-06-19
2177,2014-06-20,7.0,15.9875,16,,1406201.0,1.0,175.728748384125,0.0,4,171,Friday,Bread,2014,2014-06-20
2182,2014-06-21,6.0,15.5125,18,61.0,1406211.0,1.0,162.410672754329,1.0,5,172,Saturday,Bread,2014,2014-06-21
2187,2014-06-22,5.0,15.7,19,,1406221.0,1.0,99.6276132843513,1.0,6,173,Sunday,Bread,2014,2014-06-22
2192,2014-06-23,4.0,16.5,17,,1406231.0,1.0,130.997404965594,1.0,0,174,Monday,Bread,2014,2014-06-23
2197,2014-06-24,7.0,14.3625,7,21.0,1406241.0,1.0,119.068455962972,1.0,1,175,Tuesday,Bread,2014,2014-06-24
2202,2014-06-25,0.0,18.4375,10,,1406251.0,1.0,114.248639971521,1.0,2,176,Wednesday,Bread,2014,2014-06-25
2207,2014-06-26,6.0,17.575,8,63.0,1406261.0,1.0,139.644833904018,1.0,3,177,Thursday,Bread,2014,2014-06-26
2212,2014-06-27,4.0,20.1625,7,95.0,1406271.0,1.0,149.199619823898,1.0,4,178,Friday,Bread,2014,2014-06-27
2217,2014-06-28,6.0,16.9625,6,95.0,1406281.0,1.0,234.368963456298,1.0,5,179,Saturday,Bread,2014,2014-06-28
2222,2014-06-29,7.0,17.3125,8,61.0,1406291.0,1.0,99.024824945212,1.0,6,180,Sunday,Bread,2014,2014-06-29
2227,2014-06-30,3.0,18.3375,12,,1406301.0,1.0,171.873065791742,0.0,0,181,Monday,Bread,2014,2014-06-30
2232,2014-07-01,6.0,15.6875,14,61.0,1407011.0,1.0,79.4657766414776,0.0,1,182,Tuesday,Bread,2014,2014-07-01
2237,2014-07-02,6.0,17.1125,15,,1407021.0,1.0,130.353573545155,0.0,2,183,Wednesday,Bread,2014,2014-07-02
2242,2014-07-03,7.0,20.4,9,,1407031.0,1.0,158.210589058586,0.0,3,184,Thursday,Bread,2014,2014-07-03
2247,2014-07-04,0.0,26.9375,10,,1407041.0,1.0,112.903849016111,0.0,4,185,Friday,Bread,2014,2014-07-04
2252,2014-07-05,6.0,24.5875,10,65.0,1407051.0,1.0,150.979319145129,0.0,5,186,Saturday,Bread,2014,2014-07-05
2257,2014-07-06,5.0,25.2375,6,,1407061.0,1.0,84.8042447667398,0.0,6,187,Sunday,Bread,2014,2014-07-06
2262,2014-07-07,5.0,20.8,10,,1407071.0,1.0,142.241358541915,0.0,0,188,Monday,Bread,2014,2014-07-07
2267,2014-07-08,7.0,19.6,15,63.0,1407081.0,1.0,109.606492090567,0.0,1,189,Tuesday,Bread,2014,2014-07-08
2272,2014-07-09,0.0,24.65,24,5.0,1407091.0,1.0,116.752191041734,0.0,2,190,Wednesday,Bread,2014,2014-07-09
2277,2014-07-10,0.0,24.757142,18,0.0,1407101.0,1.0,132.724706258412,0.0,3,191,Thursday,Bread,2014,2014-07-10
2282,2014-07-11,1.0,22.9375,18,,1407111.0,1.0,180.711513583786,0.0,4,192,Friday,Bread,2014,2014-07-11
2287,2014-07-12,0.0,20.375,12,,1407121.0,1.0,142.331090508761,0.0,5,193,Saturday,Bread,2014,2014-07-12
2292,2014-07-13,7.0,18.6,10,61.0,1407131.0,1.0,80.4531140833734,0.0,6,194,Sunday,Bread,2014,2014-07-13
2297,2014-07-14,7.0,19.45,15,63.0,1407141.0,1.0,153.698550894933,0.0,0,195,Monday,Bread,2014,2014-07-14
2302,2014-07-15,6.0,22.2625,9,,1407151.0,1.0,157.385041577792,0.0,1,196,Tuesday,Bread,2014,2014-07-15
2307,2014-07-16,6.0,19.4125,7,,1407161.0,1.0,158.680478444563,0.0,2,197,Wednesday,Bread,2014,2014-07-16
2312,2014-07-17,4.0,22.7625,7,,1407171.0,1.0,160.5229296933,0.0,3,198,Thursday,Bread,2014,2014-07-17
2317,2014-07-18,1.0,26.05,10,,1407181.0,1.0,119.811042532772,0.0,4,199,Friday,Bread,2014,2014-07-18
2322,2014-07-19,0.0,28.0625,13,,1407191.0,1.0,144.785544515647,0.0,5,200,Saturday,Bread,2014,2014-07-19
2327,2014-07-20,3.0,24.3125,15,,1407201.0,1.0,111.990298336233,0.0,6,201,Sunday,Bread,2014,2014-07-20
2332,2014-07-21,0.0,23.4875,19,5.0,1407211.0,1.0,137.703002341753,0.0,0,202,Monday,Bread,2014,2014-07-21
2337,2014-07-22,0.0,24.9875,14,,1407221.0,1.0,152.134170467115,0.0,1,203,Tuesday,Bread,2014,2014-07-22
2342,2014-07-23,0.0,25.0,14,,1407231.0,1.0,144.39193026197,0.0,2,204,Wednesday,Bread,2014,2014-07-23
2347,2014-07-24,0.0,24.8375,11,,1407241.0,1.0,163.309889093623,0.0,3,205,Thursday,Bread,2014,2014-07-24
2352,2014-07-25,0.0,26.325,18,,1407251.0,1.0,145.131799090901,0.0,4,206,Friday,Bread,2014,2014-07-25
2357,2014-07-26,6.0,22.375,10,21.0,1407261.0,1.0,171.321523510186,0.0,5,207,Saturday,Bread,2014,2014-07-26
2362,2014-07-27,3.0,25.55,12,21.0,1407271.0,1.0,90.1816334935297,0.0,6,208,Sunday,Bread,2014,2014-07-27
2367,2014-07-28,0.0,24.7625,7,,1407281.0,1.0,157.813837411395,0.0,0,209,Monday,Bread,2014,2014-07-28
2372,2014-07-29,0.0,25.35,10,,1407291.0,1.0,144.455051194281,0.0,1,210,Tuesday,Bread,2014,2014-07-29
2377,2014-07-30,6.0,22.925,12,,1407301.0,1.0,137.868369774792,0.0,2,211,Wednesday,Bread,2014,2014-07-30
2381,2014-07-31,3.0,22.4375,12,21.0,1407311.0,1.0,174.333709830106,0.0,3,212,Thursday,Bread,2014,2014-07-31
2385,2014-08-01,1.0,26.725,8,,1408011.0,1.0,153.966193788182,0.0,4,213,Friday,Bread,2014,2014-08-01
2390,2014-08-02,2.0,26.0875,12,,1408021.0,1.0,189.444073316264,0.0,5,214,Saturday,Bread,2014,2014-08-02
2395,2014-08-03,5.0,23.0875,9,63.0,1408031.0,1.0,75.380692980006,0.0,6,215,Sunday,Bread,2014,2014-08-03
2400,2014-08-04,6.0,22.5125,8,,1408041.0,1.0,190.631341627449,0.0,0,216,Monday,Bread,2014,2014-08-04
2405,2014-08-05,5.0,23.0875,10,,1408051.0,1.0,158.481203915988,0.0,1,217,Tuesday,Bread,2014,2014-08-05
2409,2014-08-06,0.0,22.825,10,,1408061.0,1.0,140.003286627353,0.0,2,218,Wednesday,Bread,2014,2014-08-06
2414,2014-08-07,7.0,20.3125,6,61.0,1408071.0,1.0,172.493580385229,0.0,3,219,Thursday,Bread,2014,2014-08-07
2419,2014-08-08,3.0,22.725,8,,1408081.0,1.0,194.226703064487,0.0,4,220,Friday,Bread,2014,2014-08-08
2423,2014-08-09,6.0,20.1,17,61.0,1408091.0,1.0,216.790146013299,0.0,5,221,Saturday,Bread,2014,2014-08-09
2427,2014-08-10,6.0,23.1,12,,1408101.0,1.0,98.5919510239083,0.0,6,222,Sunday,Bread,2014,2014-08-10
2432,2014-08-11,4.0,20.075,13,21.0,1408111.0,1.0,186.843287518034,0.0,0,223,Monday,Bread,2014,2014-08-11
2437,2014-08-12,5.0,16.9125,12,95.0,1408121.0,1.0,155.633056469153,0.0,1,224,Tuesday,Bread,2014,2014-08-12
2442,2014-08-13,2.0,20.9375,10,,1408131.0,1.0,129.960879412869,0.0,2,225,Wednesday,Bread,2014,2014-08-13
2447,2014-08-14,7.0,18.05,10,65.0,1408141.0,1.0,162.312059256018,0.0,3,226,Thursday,Bread,2014,2014-08-14
2452,2014-08-15,6.0,18.3625,8,61.0,1408151.0,1.0,232.668688554884,0.0,4,227,Friday,Bread,2014,2014-08-15
2457,2014-08-16,6.0,17.2,15,61.0,1408161.0,1.0,229.321098599377,0.0,5,228,Saturday,Bread,2014,2014-08-16
2463,2014-08-18,6.0,15.2,15,61.0,1408181.0,1.0,204.943578961263,0.0,0,230,Monday,Bread,2014,2014-08-18
2468,2014-08-19,6.0,14.0875,12,61.0,1408191.0,1.0,157.516513226105,0.0,1,231,Tuesday,Bread,2014,2014-08-19
2473,2014-08-20,5.0,15.675,17,21.0,1408201.0,1.0,175.194857952978,0.0,2,232,Wednesday,Bread,2014,2014-08-20
2478,2014-08-21,5.0,16.2625,11,21.0,1408211.0,1.0,177.59614021373,0.0,3,233,Thursday,Bread,2014,2014-08-21
2483,2014-08-22,7.0,16.325,12,61.0,1408221.0,1.0,196.422158119718,0.0,4,234,Friday,Bread,2014,2014-08-22
2488,2014-08-23,4.0,15.9875,11,21.0,1408231.0,1.0,226.633053661476,0.0,5,235,Saturday,Bread,2014,2014-08-23
2493,2014-08-24,3.0,16.3125,20,21.0,1408241.0,1.0,151.925968486667,0.0,6,236,Sunday,Bread,2014,2014-08-24
